id;cityId;stateId
4827;5093;8
4828;4447;0
4829;5094;13
4830;4448;12
4831;4449;16
4832;5095;3
4833;4450;3
4834;4453;10
4835;4454;7
4836;4455;15
4837;4456;1
4838;4904;3
4839;4905;3
4840;4458;1
4841;4457;0
4842;4461;1
4843;4459;0
4844;4460;1
4845;4462;3
4846;4463;3
4847;4463;7
4848;4463;13
4849;4464;7
4850;4465;16
4851;4906;1
4852;4466;1
4853;4467;0
4854;4467;1
4855;4468;0
4856;4907;1
4857;4908;10
4858;4909;3
4859;4909;16
4860;4909;1
4861;4469;1
4862;4910;16
4863;4911;13
4864;4470;0
4865;4471;1
4866;4472;1
4867;4912;16
4868;4913;16
4869;4473;1
4870;4474;1
4871;4475;8
4872;4914;16
4873;4476;1
4874;4477;1
4875;4478;1
4876;4479;10
4877;4480;1
4878;4481;1
4879;4482;16
4880;4483;15
4881;4484;7
4882;4485;7
4883;4486;7
4884;4487;7
4885;4488;7
4886;4489;7
4887;4490;7
4888;4491;3
4889;4492;13
4890;4493;15
4891;4915;3
4892;4494;16
4893;4495;13
4894;4496;10
4895;4497;7
4896;4498;3
4897;4499;7
4898;4500;3
4899;4501;7
4900;4502;7
4901;4503;8
4902;4504;1
4903;4505;6
4904;4506;8
4905;4513;1
4906;4507;3
4907;4507;13
4908;4507;1
4909;4508;1
4910;4509;3
4911;4510;15
4912;4511;13
4913;4512;3
4914;4916;6
4915;4514;7
4916;4515;6
4917;4516;6
4918;4517;6
4919;4518;15
4920;4519;3
4921;4519;7
4922;4520;1
4923;4521;7
4924;4522;9
4925;4523;1
4926;4524;13
4927;4525;3
4928;4526;6
4929;4527;3
4930;4528;7
4931;4529;1
4932;4530;10
4933;4531;10
4934;4532;1
4935;4533;16
4936;4534;15
4937;4535;7
4938;4536;1
4939;4537;10
4940;4538;3
4941;4539;0
4942;4540;7
4943;4541;3
4944;4542;10
4945;4543;13
4946;4544;7
4947;4545;7
4948;4546;7
4949;4547;8
4950;4548;1
4951;4549;16
4952;4550;1
4953;4551;7
4954;4551;9
4955;4552;9
4956;4553;15
4957;4554;15
4958;4555;7
4959;4556;7
4960;4557;15
4961;4558;7
4962;4559;10
4963;4560;3
4964;4560;7
4965;4560;13
4966;4561;13
4967;4562;16
4968;4563;10
4969;4564;13
4970;4565;6
4971;4565;16
4972;4566;0
4973;4568;12
4974;4569;3
4975;4567;1
4976;4570;13
4977;4571;10
4978;4572;12
4979;4573;13
4980;4574;15
4981;4575;16
4982;4576;7
4983;4577;15
4984;4578;7
4985;4917;13
4986;4917;3
4987;4917;1
4988;4579;16
4989;4918;1
4990;4919;13
4991;4920;13
4992;4921;3
4993;4921;13
4994;4580;13
4995;4922;13
4996;4581;13
4997;4923;15
4998;4924;3
4999;4925;15
5000;4926;3
5001;4927;12
5002;4582;12
5003;4583;0
5004;4584;10
5005;4928;0
5006;4929;15
5007;4930;13
5008;4585;8
5009;4585;9
5010;4931;8
5011;4932;13
5012;4933;15
5013;4586;12
5014;4593;13
5015;4594;3
5016;4595;7
5017;4596;7
5018;4597;8
5019;4598;3
5020;4599;15
5021;4605;7
5022;4606;13
5023;4600;3
5024;4601;3
5025;4602;7
5026;4603;3
5027;4604;15
5028;4607;7
5029;4608;13
5030;4609;7
5031;4610;15
5032;4612;3
5033;4613;3
5034;4611;7
5035;4614;12
5036;4615;3
5037;4616;7
5038;4617;7
5039;4618;7
5040;4619;3
5041;4620;3
5042;4621;13
5043;4622;13
5044;4623;7
5045;4624;3
5046;4625;7
5047;4628;7
5048;4626;3
5049;4627;15
5050;4630;3
5051;4629;8
5052;4631;7
5053;4632;8
5054;4633;3
5055;4634;7
5056;4635;3
5057;4636;7
5058;4642;3
5059;4643;3
5060;4637;7
5061;4644;3
5062;4638;7
5063;4639;7
5064;4640;3
5065;4645;8
5066;4641;15
5067;4646;7
5068;4647;7
5069;4648;3
5070;4649;3
5071;4650;3
5072;4651;3
5073;4652;3
5074;4653;3
5075;4656;3
5076;4657;3
5077;4654;7
5078;4655;3
5079;4658;7
5080;4659;3
5081;4660;3
5082;4661;8
5083;4662;7
5084;4663;7
5085;4664;7
5086;4665;3
5087;4666;13
5088;4667;7
5089;4668;3
5090;4669;7
5091;4670;7
5092;4671;7
5093;4671;15
5094;4672;7
5095;4673;15
5096;4674;8
5097;4675;15
5098;4676;3
5099;4677;15
5100;4678;3
5101;4679;3
5102;4680;7
5103;4681;7
5104;4682;7
5105;4683;13
5106;4684;7
5107;4685;15
5108;4686;7
5109;4687;3
5110;4688;8
5111;4689;13
5112;4690;7
5113;4692;15
5114;4691;13
5115;4693;7
5116;4694;7
5117;4695;13
5118;4696;15
5119;4697;3
5120;4698;3
5121;4699;15
5122;4700;13
5123;4706;3
5124;4701;7
5125;4702;3
5126;4703;7
5127;4704;13
5128;4705;7
5129;4707;7
5130;4708;7
5131;4709;7
5132;4710;7
5133;4711;7
5134;4712;7
5135;4713;7
5136;4714;7
5137;4715;8
5138;4716;7
5139;4717;15
5140;4718;7
5141;4719;3
5142;4720;3
5143;4721;3
5144;4722;7
5145;4723;3
5146;4724;13
5147;4725;15
5148;4726;3
5149;4727;7
5150;4728;3
5151;4738;1
5152;4739;6
5153;4740;13
5154;4741;13
5155;4742;12
5156;4743;1
5157;4744;15
5158;4745;16
5159;4746;3
5160;4747;16
5161;4748;0
5162;4749;3
5163;4729;6
5164;4750;16
5165;4751;16
5166;4752;12
5167;4753;0
5168;4754;16
5169;4755;16
5170;4756;16
5171;4757;10
5172;4758;16
5173;4759;3
5174;4760;12
5175;4761;12
5176;4762;16
5177;4763;8
5178;4764;1
5179;4587;0
5180;4766;15
5181;4767;15
5182;4768;16
5183;4769;16
5184;4770;12
5185;4771;7
5186;4772;8
5187;4765;7
5188;4774;6
5189;4773;16
5190;4775;15
5191;4776;15
5192;4776;16
5193;4777;1
5194;4778;16
5195;4779;15
5196;4780;8
5197;4781;12
5198;4782;0
5199;4783;16
5200;4784;16
5201;4785;10
5202;4786;12
5203;4730;6
5204;4787;16
5205;4789;13
5206;4788;13
5207;4790;1
5208;4791;15
5209;4792;15
5210;4793;12
5211;4794;12
5212;4795;12
5213;4796;12
5214;4797;12
5215;4798;8
5216;4799;1
5217;4800;1
5218;4801;12
5219;4802;16
5220;4803;1
5221;4804;1
5222;4805;10
5223;4806;1
5224;4807;10
5225;4808;10
5226;4809;1
5227;4810;13
5228;4731;3
5229;4811;3
5230;4812;16
5231;4820;15
5232;4821;15
5233;4813;13
5234;4814;13
5235;4815;3
5236;4816;3
5237;4817;6
5238;4818;13
5239;4819;16
5240;4822;10
5241;4823;1
5242;4824;12
5243;4825;13
5244;4826;16
5245;4827;10
5246;4829;16
5247;4828;16
5248;4830;10
5249;4831;0
5250;4832;16
5251;4833;1
5252;4732;3
5253;4836;16
5254;4834;16
5255;4837;13
5256;4835;3
5257;4838;12
5258;4839;16
5259;4840;16
5260;4841;10
5261;4936;13
5262;4842;16
5263;4843;12
5264;4883;13
5265;4844;1
5266;4845;13
5267;4847;12
5268;4846;12
5269;4848;16
5270;4856;3
5271;4849;1
5272;4850;15
5273;4851;15
5274;4852;0
5275;4857;16
5276;4733;6
5277;4858;12
5278;4853;16
5279;4854;11
5280;4859;3
5281;4860;12
5282;4855;16
5283;4861;12
5284;4864;12
5285;4864;1
5286;4862;16
5287;4863;12
5288;4865;10
5289;4866;15
5290;4867;10
5291;4868;3
5292;4869;12
5293;4734;6
5294;4870;16
5295;4871;1
5296;4872;16
5297;4873;1
5298;4874;12
5299;4875;16
5300;4876;1
5301;4877;12
5302;4735;7
5303;4878;3
5304;4879;3
5305;4880;3
5306;4881;3
5307;4736;3
5308;4737;6
5309;4882;13
5310;4934;13
5311;4588;15
5312;4589;15
5313;4935;3
5314;4590;15
5315;4591;8
5316;4592;15
5317;4884;1
5318;4884;16
5319;4885;3
5320;4885;15
5321;4886;13
5322;4937;10
5323;4887;15
5324;4888;16
5325;4889;12
5326;4890;3
5327;4891;7
5328;4892;0
5329;4893;12
5330;4893;10
5331;4893;16
5332;4938;16
5333;4894;12
5334;4939;12
5335;4939;3
5336;4940;16
5337;4941;3
5338;4942;12
5339;4943;12
5340;4895;0
5341;4944;3
5342;4944;6
5343;4896;1
5344;4945;6
5345;4897;1
5346;4898;15
5347;4898;0
5348;4899;6
5349;4900;7
5350;4901;0
5351;4946;10
5352;4947;10
5353;4948;3
5354;4949;3
5355;4950;3
5356;4951;1
5357;4952;8
5358;4953;8
5359;4954;15
5360;4902;3
5361;4955;3
5362;4956;3
5363;4957;12
5364;4958;12
5365;4959;3
5366;4960;7
5367;4960;6
5368;4961;3
5369;4962;0
5370;4903;3
5371;4963;3
5372;4963;7
5373;4964;0
5374;4965;10
5375;4966;1
5376;4967;7
5377;4968;7
5378;4969;0
5379;4969;1
5380;4970;1
5381;4971;3
5382;4972;7
5383;5099;13
5384;5100;15
5385;4973;10
5386;5101;10
5387;4974;15
5388;4975;6
5389;4976;8
5390;4977;16
5391;4978;7
5392;4978;15
5393;4979;0
5394;5102;0
5395;4980;3
5396;5103;3
5397;4981;3
5398;4982;3
5399;4983;10
5400;5104;3
5401;5105;10
5402;4984;3
5403;5106;3
5404;5107;8
5405;5108;7
5406;5109;7
5407;5110;7
5408;5110;15
5409;4985;10
5410;4986;9
5411;4987;6
5412;4988;1
5413;4989;16
5414;4990;3
5415;4991;0
5416;4991;1
5417;4992;0
5418;4992;1
5419;4993;10
5420;4994;10
5421;4995;16
5422;4996;10
5423;4997;10
5424;4998;1
5425;4999;6
5426;5000;0
5427;5111;16
5428;5001;13
5429;5112;16
5430;5113;3
5431;5114;13
5432;5002;10
5433;5115;1
5434;5116;13
5435;5117;16
5436;5118;1
5437;5119;1
5438;5003;1
5439;5120;16
5440;5121;7
5441;5004;8
5442;5122;13
5443;5005;10
5444;5006;3
5445;5123;13
5446;5007;3
5447;5010;7
5448;5124;3
5449;5125;13
5450;5126;15
5451;5008;10
5452;5009;7
5453;5127;3
5454;5128;7
5455;5011;13
5456;5012;0
5457;5013;10
5458;5014;3
5459;5015;10
5460;5129;0
5461;5016;10
5462;5017;13
5463;5017;10
5464;5018;16
5465;5019;1
5466;5020;3
5467;5021;3
5468;5022;1
5469;5023;13
5470;5024;0
5471;5130;3
5472;5131;13
5473;5132;9
5474;5025;7
5475;5026;16
5476;5027;7
5477;5028;0
5478;5029;1
5479;5030;12
5480;5031;1
5481;5032;10
5482;5133;7
5483;5033;6
5484;5034;8
5485;5134;1
5486;5135;3
5487;5136;0
5488;5137;15
5489;5138;9
5490;5139;8
5491;5139;1
5492;5140;1
5493;5141;16
5494;5142;3
5495;5143;3
5496;5144;1
5497;5145;1
5498;5146;15
5499;5147;0
5500;5148;6
5501;5149;8
5502;5150;10
5503;5151;15
5504;5152;16
5505;5153;10
5506;5154;1
5507;5155;10
5508;5156;1
5509;5157;13
5510;5158;6
5511;6232;7
5512;5159;8
5513;5160;15
5514;5161;13
5515;5162;1
5516;5163;16
5517;5164;10
5518;5165;8
5519;5166;7
5520;6233;0
5521;5167;3
5522;5168;1
5523;5169;15
5524;5169;8
5525;5169;9
5526;6234;15
5527;5170;10
5528;5171;1
5529;5173;1
5530;5172;8
5531;5174;7
5532;5175;7
5533;5176;8
5534;5177;0
5535;5178;8
5536;5179;10
5537;5181;1
5538;6235;10
5539;5182;10
5540;5183;7
5541;5184;15
5542;5185;0
5543;5180;10
5544;5186;10
5545;6236;12
5546;5187;10
5547;5188;10
5548;5189;1
5549;5190;3
5550;5191;3
5551;5192;1
5552;5193;1
5553;5194;6
5554;5195;0
5555;5196;1
5556;5197;1
5557;5198;16
5558;5199;6
5559;5199;16
5560;5200;10
5561;5201;6
5562;5202;12
5563;5203;10
5564;5204;10
5565;5205;16
5566;5205;12
5567;5206;13
5568;5206;16
5569;5207;1
5570;5208;16
5571;5209;0
5572;5210;13
5573;5211;3
5574;5212;7
5575;5213;15
5576;5214;13
5577;5215;3
5578;5216;8
5579;5217;12
5580;5218;13
5581;5219;0
5582;5220;1
5583;5221;10
5584;5222;0
5585;5223;13
5586;5224;1
5587;5225;8
5588;5226;3
5589;5227;1
5590;5228;1
5591;5229;1
5592;5230;13
5593;5230;9
5594;5230;8
5595;5231;9
5596;5232;1
5597;5233;10
5598;5234;10
5599;5235;1
5600;5236;16
5601;5237;1
5602;5238;0
5603;5239;1
5604;5240;12
5605;5241;10
5606;5242;10
5607;5243;15
5608;5244;9
5609;5245;9
5610;5246;8
5611;5247;10
5612;5248;15
5613;5248;7
5614;5249;8
5615;5250;0
5616;5251;10
5617;5254;8
5618;5252;5
5619;5253;5
5620;5255;15
5621;6237;8
5622;5256;8
5623;5257;8
5624;5258;13
5625;6238;13
5626;5259;15
5627;5260;15
5628;5261;10
5629;5261;9
5630;5262;16
5631;5263;8
5632;5264;1
5633;5265;3
5634;5266;3
5635;5266;7
5636;5266;0
5637;5267;10
5638;5268;12
5639;5269;10
5640;5270;6
5641;5271;16
5642;5272;16
5643;5273;10
5644;5274;9
5645;5275;15
5646;5276;15
5647;5277;15
5648;5278;6
5649;5279;6
5650;5280;8
5651;5281;15
5652;5282;8
5653;5283;8
5654;5284;15
5655;5285;3
5656;5286;3
5657;5287;10
5658;5288;10
5659;6239;12
5660;5289;8
5661;5290;8
5662;5291;8
5663;5292;10
5664;5293;7
5665;5294;8
5666;5295;7
5667;5296;13
5668;5297;1
5669;5298;10
5670;5299;8
5671;5300;13
5672;5301;1
5673;5302;15
5674;5303;8
5675;5304;10
5676;5305;0
5677;5306;16
5678;5307;10
5679;5307;0
5680;5307;1
5681;5308;0
5682;5309;0
5683;5310;6
5684;5311;8
5685;5312;10
5686;5313;10
5687;5314;10
5688;5315;7
5689;5316;13
5690;5317;15
5691;5318;7
5692;5319;8
5693;5320;3
5694;5321;8
5695;5322;16
5696;5323;16
5697;5324;16
5698;5325;1
5699;5326;1
5700;5327;15
5701;5328;10
5702;5329;10
5703;5330;10
5704;5331;1
5705;5332;8
5706;5333;9
5707;5334;13
5708;5335;10
5709;5336;7
5710;5337;8
5711;5338;10
5712;5339;15
5713;5340;3
5714;5341;12
5715;5341;1
5716;5342;12
5717;5343;10
5718;5344;0
5719;5345;16
5720;5346;1
5721;6240;10
5722;5347;16
5723;5347;12
5724;5347;3
5725;5348;12
5726;5349;12
5727;5350;10
5728;5351;13
5729;5352;16
5730;5353;8
5731;5354;10
5732;5355;1
5733;5356;10
5734;5357;0
5735;5358;15
5736;5359;16
5737;5359;1
5738;5360;0
5739;5361;10
5740;5362;15
5741;5363;0
5742;5364;3
5743;5365;15
5744;5366;8
5745;6241;3
5746;5367;1
5747;5368;3
5748;5369;15
5749;5370;15
5750;5371;10
5751;5371;6
5752;5372;16
5753;5373;3
5754;5373;7
5755;5374;10
5756;5375;0
5757;5376;1
5758;5377;15
5759;5436;8
5760;5378;8
5761;5378;13
5762;5379;10
5763;5380;15
5764;5381;13
5765;5382;6
5766;5383;8
5767;5437;1
5768;5438;16
5769;5439;10
5770;5440;0
5771;5441;15
5772;5384;8
5773;5385;7
5774;5386;16
5775;5387;3
5776;5388;8
5777;5389;16
5778;5390;0
5779;5390;1
5780;5391;15
5781;5392;6
5782;5393;10
5783;5394;10
5784;5395;1
5785;5396;9
5786;5397;8
5787;5398;15
5788;5399;15
5789;5400;10
5790;5401;10
5791;5402;6
5792;5403;1
5793;5404;12
5794;5405;10
5795;5406;16
5796;5407;15
5797;5408;1
5798;5409;6
5799;5410;6
5800;5411;1
5801;5412;10
5802;5413;10
5803;5414;0
5804;5415;10
5805;5416;12
5806;5417;16
5807;5417;10
5808;5417;1
5809;5417;0
5810;6242;0
5811;5418;1
5812;6243;1
5813;6244;8
5814;5419;13
5815;5420;16
5816;5421;10
5817;5422;10
5818;5423;16
5819;5424;1
5820;5425;15
5821;5426;13
5822;6245;7
5823;5427;8
5824;5428;15
5825;5429;15
5826;5430;9
5827;5431;1
5828;5432;0
5829;5433;13
5830;5433;16
5831;5434;16
5832;5435;13
5833;5442;1
5834;5443;1
5835;5444;16
5836;5445;0
5837;5446;8
5838;5447;3
5839;5448;10
5840;5449;10
5841;5450;10
5842;5451;10
5843;5452;10
5844;5453;13
5845;5454;10
5846;5455;0
5847;5456;0
5848;5457;8
5849;5458;13
5850;5459;15
5851;5460;15
5852;5460;8
5853;5461;10
5854;5462;9
5855;5463;8
5856;5464;8
5857;5465;13
5858;5466;0
5859;5467;8
5860;5468;8
5861;5469;8
5862;5470;10
5863;5471;15
5864;5472;10
5865;5473;8
5866;5474;15
5867;5475;16
5868;5476;7
5869;5476;15
5870;5477;7
5871;5478;1
5872;5480;12
5873;5479;10
5874;5481;15
5875;5482;7
5876;5483;16
5877;5484;3
5878;5484;0
5879;5485;13
5880;5486;10
5881;5487;9
5882;5488;12
5883;5488;8
5884;5489;10
5885;5490;0
5886;5490;1
5887;5491;6
5888;5492;0
5889;5493;12
5890;5494;10
5891;5495;15
5892;5496;7
5893;5497;15
5894;5498;15
5895;5499;15
5896;5500;15
5897;5501;10
5898;5502;1
5899;5503;15
5900;5504;10
5901;5505;16
5902;5506;10
5903;5507;0
5904;5508;10
5905;5509;0
5906;5510;0
5907;5511;13
5908;5512;3
5909;5513;15
5910;5514;7
5911;5515;9
5912;5516;13
5913;5517;10
5914;5518;10
5915;5519;1
5916;5520;15
5917;5521;15
5918;5522;13
5919;5523;0
5920;5524;16
5921;5525;16
5922;5526;1
5923;5527;15
5924;5528;1
5925;5529;9
5926;5529;10
5927;5530;10
5928;5531;8
5929;5532;1
5930;5533;13
5931;5534;1
5932;5535;1
5933;5536;1
5934;5537;0
5935;5538;10
5936;5539;8
5937;5540;8
5938;5541;3
5939;5542;3
5940;5542;16
5941;5543;1
5942;5544;8
5943;5544;0
5944;5545;15
5945;5546;13
5946;5547;3
5947;5547;1
5948;5548;6
5949;5549;10
5950;5550;7
5951;5551;1
5952;5552;7
5953;5553;9
5954;5554;3
5955;5555;12
5956;5556;8
5957;5557;10
5958;5558;10
5959;5559;10
5960;5560;10
5961;5561;10
5962;5565;1
5963;5562;15
5964;5563;10
5965;5564;0
5966;5566;12
5967;5567;12
5968;5568;13
5969;5569;0
5970;5570;1
5971;5571;16
5972;5572;1
5973;5573;10
5974;5574;15
5975;5575;10
5976;5576;3
5977;5577;3
5978;5578;10
5979;5579;9
5980;5580;10
5981;5581;16
5982;5582;1
5983;5583;15
5984;5584;8
5985;5585;1
5986;5586;10
5987;5587;10
5988;5588;16
5989;5589;16
5990;5590;16
5991;5590;12
5992;5591;1
5993;5592;0
5994;5593;8
5995;5594;15
5996;5595;8
5997;5596;7
5998;5597;6
5999;5598;15
6000;5599;10
6001;5600;8
6002;5601;1
6003;5602;15
6004;5603;9
6005;5604;1
6006;5605;16
6007;5606;15
6008;5607;10
6009;5608;1
6010;5609;8
6011;5609;0
6012;5610;15
6013;5611;8
6014;5612;0
6015;5613;8
6016;5614;8
6017;5615;8
6018;5616;13
6019;5617;10
6020;5618;1
6021;5619;1
6022;5620;16
6023;5621;16
6024;5622;1
6025;5623;10
6026;5624;0
6027;5625;13
6028;5626;16
6029;5627;9
6030;5628;3
6031;5629;3
6032;5630;3
6033;5631;13
6034;5632;15
6035;5633;10
6036;5634;16
6037;5635;10
6038;5636;15
6039;5637;10
6040;5638;3
6041;5639;1
6042;5640;6
6043;5641;8
6044;5642;10
6045;5643;3
6046;5644;0
6047;5645;0
6048;5646;6
6049;5646;10
6050;5647;0
6051;5648;16
6052;5649;1
6053;5650;6
6054;5651;10
6055;5652;10
6056;5653;9
6057;5654;10
6058;5655;0
6059;5656;1
6060;5657;10
6061;5658;9
6062;5659;10
6063;5660;1
6064;5661;10
6065;5662;10
6066;5663;1
6067;5664;10
6068;5665;13
6069;5666;1
6070;5667;6
6071;5667;16
6072;5668;15
6073;5669;10
6074;5670;12
6075;5671;6
6076;5672;8
6077;5673;16
6078;5674;7
6079;5675;7
6080;5676;3
6081;5677;0
6082;5678;13
6083;5679;10
6084;5680;3
6085;5681;10
6086;5682;12
6087;5682;3
6088;5682;16
6089;5682;13
6090;5683;12
6091;5684;12
6092;5685;3
6093;5686;16
6094;5687;9
6095;5688;10
6096;5689;16
6097;5690;1
6098;5691;1
6099;5692;0
6100;5693;16
6101;5694;16
6102;5695;7
6103;5697;0
6104;5698;15
6105;5699;1
6106;5700;13
6107;5701;8
6108;5701;16
6109;5702;3
6110;5696;10
6111;5703;10
6112;5704;10
6113;5705;1
6114;5706;0
6115;5707;16
6116;5708;7
6117;5709;1
6118;5710;12
6119;5711;16
6120;5712;1
6121;5713;10
6122;5714;1
6123;5715;10
6124;5716;10
6125;5717;10
6126;5718;16
6127;5719;9
6128;5720;10
6129;5721;10
6130;5722;3
6131;5723;9
6132;5724;10
6133;5725;10
6134;5726;10
6135;5727;3
6136;5727;7
6137;5727;8
6138;5728;9
6139;5729;7
6140;5729;10
6141;5730;3
6142;5731;15
6143;5732;8
6144;5733;1
6145;5734;9
6146;5735;1
6147;5736;3
6148;5737;8
6149;5738;8
6150;5793;16
6151;5794;1
6152;5739;13
6153;5740;7
6154;5741;6
6155;5742;10
6156;5743;1
6157;5744;16
6158;5795;10
6159;5745;0
6160;5746;6
6161;5747;8
6162;5796;16
6163;5748;10
6164;5749;13
6165;5750;15
6166;5751;15
6167;5752;16
6168;5753;10
6169;5754;10
6170;5755;10
6171;5756;1
6172;5757;0
6173;5758;1
6174;5759;13
6175;5760;16
6176;5761;1
6177;5762;10
6178;5763;1
6179;5764;0
6180;5765;1
6181;5766;10
6182;5767;10
6183;5768;16
6184;5769;6
6185;5769;10
6186;5770;10
6187;5771;0
6188;5772;13
6189;5773;13
6190;5774;12
6191;5775;8
6192;5776;16
6193;5777;10
6194;5778;10
6195;5779;6
6196;5780;1
6197;5781;11
6198;5782;16
6199;5783;0
6200;5784;1
6201;5785;10
6202;5786;16
6203;5787;8
6204;5788;10
6205;5789;16
6206;5790;16
6207;5791;16
6208;5792;12
6209;5797;9
6210;5798;1
6211;5799;16
6212;5799;12
6213;5800;9
6214;5801;16
6215;5802;16
6216;5803;9
6217;5804;6
6218;5805;8
6219;5806;0
6220;5807;7
6221;5808;1
6222;5809;10
6223;5810;8
6224;5811;10
6225;5812;1
6226;5813;8
6227;5814;9
6228;5815;8
6229;5816;13
6230;5817;10
6231;5818;15
6232;5819;3
6233;5820;10
6234;5821;12
6235;5822;10
6236;5823;1
6237;5824;10
6238;5825;10
6239;5826;1
6240;5827;8
6241;5828;1
6242;5829;0
6243;5830;8
6244;5831;16
6245;5832;1
6246;5833;3
6247;5834;8
6248;5835;16
6249;5836;1
6250;5837;0
6251;5838;10
6252;5839;1
6253;5840;3
6254;5840;7
6255;5841;13
6256;5842;15
6257;5843;7
6258;5844;13
6259;5845;8
6260;5846;0
6261;5847;1
6262;5848;8
6263;5849;0
6264;5850;7
6265;5851;12
6266;5852;1
6267;5853;1
6268;5854;1
6269;5855;1
6270;5856;16
6271;5857;1
6272;5858;7
6273;5859;15
6274;5860;10
6275;5861;10
6276;5862;10
6277;5863;0
6278;5864;0
6279;5865;3
6280;5866;10
6281;5867;10
6282;5868;10
6283;5869;6
6284;5870;8
6285;5871;0
6286;5872;1
6287;5873;1
6288;5874;1
6289;5874;16
6290;5875;16
6291;5875;10
6292;5875;0
6293;5876;16
6294;5877;3
6295;5877;16
6296;5877;12
6297;5877;10
6298;5878;12
6299;5878;3
6300;5879;10
6301;5881;1
6302;5880;10
6303;5880;6
6304;5882;13
6305;5883;12
6306;5884;10
6307;5885;10
6308;5886;10
6309;5888;16
6310;5889;6
6311;5890;10
6312;5887;10
6313;5891;10
6314;5892;10
6315;5893;8
6316;5894;8
6317;5895;1
6318;5896;15
6319;5897;15
6320;5898;13
6321;6246;1
6322;5899;10
6323;5900;1
6324;5901;15
6325;5902;0
6326;5903;10
6327;6247;0
6328;5904;1
6329;5905;1
6330;5906;0
6331;5907;6
6332;5907;16
6333;6248;1
6334;5908;1
6335;5909;12
6336;5910;1
6337;5911;10
6338;5912;10
6339;6249;6
6340;5913;10
6341;5913;1
6342;6250;1
6343;6253;1
6344;5918;10
6345;5914;0
6346;6251;10
6347;5915;16
6348;6252;10
6349;5916;10
6350;5917;1
6351;5919;0
6352;6254;12
6353;5920;0
6354;5921;10
6355;5922;8
6356;6255;10
6357;6256;13
6358;5923;15
6359;5924;10
6360;5925;12
6361;5925;10
6362;5925;1
6363;5926;6
6364;5927;7
6365;5928;7
6366;5929;6
6367;5930;7
6368;5931;7
6369;5932;7
6370;5933;7
6371;5934;7
6372;5935;6
6373;6257;0
6374;6258;8
6375;5936;15
6376;5936;10
6377;5937;15
6378;5938;6
6379;6259;12
6380;6259;3
6381;5939;6
6382;5939;1
6383;5940;1
6384;5941;1
6385;5943;1
6386;5942;0
6387;5942;1
6388;5944;10
6389;5945;7
6390;6260;15
6391;6261;15
6392;5946;1
6393;6262;15
6394;6263;8
6395;5947;0
6396;5948;12
6397;5949;8
6398;6264;10
6399;6265;10
6400;5950;7
6401;5951;3
6402;5952;7
6403;5953;7
6404;5954;7
6405;5955;7
6406;5956;7
6407;5957;7
6408;5960;3
6409;5961;6
6410;5962;1
6411;5963;15
6412;5964;1
6413;5965;1
6414;6266;1
6415;5967;16
6416;5966;13
6417;5968;3
6418;5969;7
6419;5970;3
6420;5972;3
6421;5971;1
6422;5973;7
6423;5974;3
6424;5975;1
6425;5958;7
6426;5976;13
6427;5977;16
6428;5977;7
6429;5978;12
6430;5979;16
6431;5980;0
6432;5981;13
6433;5982;1
6434;5983;3
6435;5983;7
6436;5983;15
6437;5984;16
6438;5985;0
6439;5985;1
6440;5986;10
6441;5987;3
6442;5988;3
6443;5989;1
6444;5990;16
6445;5991;13
6446;5992;3
6447;5993;3
6448;5994;8
6449;5995;13
6450;5996;15
6451;5997;1
6452;5998;16
6453;6267;1
6454;5999;10
6455;6000;3
6456;6001;13
6457;6002;16
6458;6003;1
6459;6004;3
6460;6005;15
6461;6006;0
6462;6007;7
6463;6008;13
6464;6009;3
6465;6044;1
6466;6010;3
6467;6045;10
6468;6046;16
6469;6011;1
6470;6012;1
6471;6013;3
6472;6014;6
6473;6015;1
6474;6016;3
6475;6017;1
6476;6018;13
6477;6019;3
6478;6020;3
6479;6021;3
6480;6022;0
6481;6023;3
6482;6023;6
6483;6023;0
6484;6023;16
6485;6268;1
6486;6024;12
6487;5959;10
6488;6025;0
6489;6026;1
6490;6027;13
6491;6028;13
6492;6029;10
6493;6030;3
6494;6031;13
6495;6032;1
6496;6033;16
6497;6034;1
6498;6035;13
6499;6036;13
6500;6037;3
6501;6038;15
6502;6039;3
6503;6040;13
6504;6041;3
6505;6042;13
6506;6043;7
6507;6047;16
6508;6048;10
6509;6269;10
6510;6270;10
6511;6049;16
6512;6050;15
6513;6271;10
6514;6051;13
6515;6051;16
6516;6051;12
6517;6272;15
6518;6052;8
6519;6053;8
6520;6273;13
6521;6054;12
6522;6055;8
6523;6274;10
6524;6056;15
6525;6057;12
6526;6058;7
6527;6059;15
6528;6060;13
6529;6061;7
6530;6061;8
6531;6062;8
6532;6063;3
6533;6064;7
6534;6065;8
6535;6066;13
6536;6067;8
6537;6068;1
6538;6068;16
6539;6069;15
6540;6275;10
6541;6070;8
6542;6071;10
6543;6072;8
6544;6073;10
6545;6074;8
6546;6075;10
6547;6076;1
6548;6276;1
6549;6277;0
6550;6077;15
6551;6078;15
6552;6079;10
6553;6080;8
6554;6278;1
6555;6081;1
6556;6279;1
6557;6082;15
6558;6083;8
6559;6084;15
6560;6085;10
6561;6086;15
6562;6087;8
6563;6088;7
6564;6280;8
6565;6281;7
6566;6089;8
6567;6090;15
6568;6091;16
6569;6092;10
6570;6093;10
6571;6094;15
6572;6095;13
6573;6095;15
6574;6096;8
