id;zipId;cityId;stateId
4509;3490;3489;8
4510;1909;3490;8
4511;1519;3491;7
4512;3411;3492;9
4513;2822;3493;8
4514;3986;3494;10
4515;8149;3495;16
4516;2387;3496;9
4517;413;3497;16
4518;3478;3498;8
4519;1265;3499;8
4520;6256;3500;1
4521;1980;3501;8
4522;5270;3507;0
4523;3972;3508;10
4524;4568;3509;10
4525;861;3510;3
4526;1179;3511;7
4527;1668;3512;15
4528;1528;3513;7
4529;1569;3513;15
4530;5454;3514;0
4531;1227;3515;15
4532;1551;3516;15
4533;1126;3517;7
4534;1487;3518;15
4535;1051;3519;7
4536;6520;3520;1
4537;856;3521;3
4538;6154;3522;1
4539;4079;3523;10
4540;8228;3524;16
4541;640;3525;12
4542;3861;3526;10
4543;614;3527;12
4544;271;3528;3
4545;922;3528;3
4546;949;3528;3
4547;958;3528;3
4548;967;3528;3
4549;2992;3528;13
4550;6316;3528;1
4551;7793;3528;1
4552;7619;3529;1
4553;909;3530;3
4554;1008;3530;3
4555;1050;3530;3
4556;259;3531;12
4557;960;3531;3
4558;5622;3532;10
4559;874;3533;3
4560;870;3534;3
4561;496;3535;12
4562;4860;3535;10
4563;7474;3535;1
4564;993;3536;3
4565;1050;3537;3
4566;2181;3538;8
4567;8146;3539;16
4568;6102;3540;1
4569;1515;3541;15
4570;1515;3542;15
4571;1571;3543;15
4572;310;3544;13
4573;3772;3545;10
4574;2965;3546;13
4575;1998;3547;8
4576;5585;3548;0
4577;6183;3549;1
4578;37;3550;12
4579;2088;3557;8
4580;7719;3551;1
4581;3983;3552;10
4582;8115;3552;1
4583;1026;3553;7
4584;8249;3554;16
4585;4476;3555;6
4586;4619;3556;10
4587;1803;3558;15
4588;1819;3559;15
4589;4037;3560;10
4590;1000;3561;3
4591;156;3562;3
4592;6216;3563;1
4593;6364;3563;1
4594;4870;3564;10
4595;7715;3565;1
4596;3850;3566;10
4597;969;3567;3
4598;6058;3568;1
4599;2692;3569;6
4600;1046;3570;7
4601;5926;3570;0
4602;1562;3571;15
4603;8216;3572;16
4604;896;3573;3
4605;1503;3574;15
4606;1520;3575;7
4607;6494;3576;1
4608;7620;3576;1
4609;6229;3577;1
4610;6434;3578;1
4611;3780;3579;10
4612;4987;3580;0
4613;4988;3580;0
4614;8073;3581;1
4615;6807;3582;1
4616;1563;3583;15
4617;7703;3584;1
4618;2519;3585;6
4619;4859;3586;10
4620;1008;3587;3
4621;4134;3588;10
4622;7343;3589;1
4623;1184;3590;3
4624;864;3591;3
4625;879;3592;13
4626;879;3593;3
4627;2963;3594;13
4628;1065;3595;7
4629;1050;3596;3
4630;271;3597;3
4631;2763;3598;16
4632;2590;3599;6
4633;3859;3600;10
4634;7101;3601;1
4635;7244;3602;1
4636;3840;3603;10
4637;3834;3604;10
4638;7794;3605;1
4639;5410;3606;0
4640;276;3607;3
4641;5395;3607;0
4642;1529;3608;7
4643;863;3609;3
4644;1552;3610;15
4645;298;3611;13
4646;4147;3612;10
4647;4990;3613;0
4648;4016;3614;10
4649;1941;3615;8
4650;4075;3616;10
4651;1036;3617;7
4652;4868;3618;10
4653;5410;3619;0
4654;5410;3620;0
4655;1032;3621;7
4656;4118;3622;9
4657;6699;3623;1
4658;7034;3624;1
4659;964;3625;3
4660;6475;3626;1
4661;8244;3627;16
4662;4829;3628;10
4663;172;3629;3
4664;1992;3630;8
4665;1936;3631;8
4666;3794;3632;10
4667;6674;3633;1
4668;35;3634;12
4669;2710;3634;16
4670;3952;3634;10
4671;4697;3634;10
4672;4824;3634;10
4673;8241;3634;16
4674;6252;3636;1
4675;3862;3635;10
4676;4462;3637;6
4677;2984;3638;13
4678;6755;3639;1
4679;5629;3640;0
4680;5871;3641;0
4681;172;3642;3
4682;5557;3643;0
4683;4009;3646;10
4684;1770;3644;15
4685;1300;3645;15
4686;7265;3647;1
4687;4554;3648;10
4688;8046;3649;1
4689;4146;3650;10
4690;8250;3651;16
4691;1592;3652;15
4692;991;3653;3
4693;2968;3654;13
4694;1582;3655;15
4695;1002;3656;3
4696;5284;3657;0
4697;1020;3658;7
4698;2119;3659;13
4699;5347;3660;0
4700;6891;3661;0
4701;5609;3662;10
4702;971;3663;3
4703;1696;3664;15
4704;1697;3664;15
4705;1698;3664;15
4706;1699;3664;15
4707;1700;3664;15
4708;1708;5281;14
4709;3840;3665;10
4710;2991;3666;13
4711;2649;3667;6
4712;1517;3668;15
4713;3850;3670;10
4714;1048;3669;3
4715;1553;3671;15
4716;6138;3672;1
4717;2017;3684;8
4718;639;3685;12
4719;6786;3674;1
4720;8144;3673;16
4721;3878;3675;10
4722;3879;3676;10
4723;4370;3686;6
4724;4536;3687;6
4725;4805;3688;10
4726;4303;3677;6
4727;7410;3679;1
4728;239;3690;12
4729;7414;3678;1
4730;2840;3689;8
4731;5782;3680;0
4732;8205;3681;16
4733;3812;3683;10
4734;4143;3682;10
4735;1642;3691;15
4736;4674;3909;10
4737;234;3692;16
4738;890;3693;3
4739;1762;3910;15
4740;3781;3911;10
4741;3960;3694;10
4742;5576;3695;0
4743;5847;3696;0
4744;7185;3696;1
4745;5428;3697;0
4746;2979;3912;13
4747;6650;3698;1
4748;7910;3913;16
4749;163;3699;3
4750;4072;3699;10
4751;4092;3699;10
4752;4125;3699;10
4753;4719;3699;10
4754;5585;3699;0
4755;6507;3700;1
4756;4893;3701;6
4757;1105;3702;7
4758;1110;3703;7
4759;6508;3704;1
4760;4147;3705;10
4761;440;3706;16
4762;8226;3914;16
4763;468;3915;16
4764;3878;3707;10
4765;8090;3708;1
4766;4846;3709;10
4767;175;3710;3
4768;2550;3711;6
4769;659;3712;12
4770;2537;3712;6
4771;997;3713;3
4772;8202;3713;16
4773;4779;3714;10
4774;1984;3715;8
4775;238;3716;12
4776;279;3716;3
4777;8193;3716;16
4778;5413;3717;0
4779;8150;3718;16
4780;8227;3719;16
4781;640;3720;12
4782;4779;3720;10
4783;84;3721;12
4784;4731;3721;10
4785;7993;3722;1
4786;903;3723;3
4787;904;3723;3
4788;905;3723;3
4789;906;3723;3
4790;4261;3723;6
4791;4262;3723;6
4792;4263;3723;6
4793;4264;3723;6
4794;4265;3723;6
4795;4266;3723;6
4796;4267;3723;6
4797;4268;3723;6
4798;4269;3723;6
4799;4270;3723;6
4800;4271;3723;6
4801;4272;3723;6
4802;4273;3723;6
4803;4274;3723;6
4804;4275;3723;6
4805;4276;3723;6
4806;4277;3723;6
4807;4278;3723;6
4808;4279;3723;6
4809;4280;3723;6
4810;4281;3723;6
4811;4282;3723;6
4812;4283;3723;6
4813;4284;3723;6
4814;4285;3723;6
4815;4286;3723;6
4816;4287;3723;6
4817;4288;3723;6
4818;4289;3723;6
4819;4290;3723;6
4820;4291;3723;6
4821;4292;3723;6
4822;4293;3723;6
4823;4294;3723;6
4824;4581;3723;6
4825;4582;3723;6
4826;4583;3723;6
4827;4584;3723;6
4828;4585;3723;6
4829;4463;3878;6
4830;308;3724;13
4831;5608;3725;10
4832;1134;3726;7
4833;3771;3727;10
4834;4010;3728;10
4835;6132;3729;1
4836;324;3747;13
4837;7600;3730;1
4838;3959;3731;10
4839;6028;3731;1
4840;6157;3732;1
4841;88;3733;3
4842;155;3733;3
4843;243;3733;12
4844;969;3734;3
4845;5213;3735;0
4846;6185;3736;1
4847;1192;3737;7
4848;6217;3738;1
4849;457;3739;16
4850;2713;3740;16
4851;650;3741;12
4852;8164;3742;16
4853;1519;3879;7
4854;1599;3743;15
4855;6468;3744;1
4856;536;3745;12
4857;93;3746;3
4858;3557;3748;9
4859;5617;3749;10
4860;332;3750;13
4861;1515;3751;15
4862;2243;3752;8
4863;1329;3753;8
4864;891;3754;3
4865;917;3754;3
4866;971;3754;3
4867;1497;3755;15
4868;958;3756;3
4869;1009;3757;3
4870;5841;3759;0
4871;645;3760;12
4872;5061;3760;0
4873;7648;3760;1
4874;1334;3761;8
4875;5784;3761;0
4876;5785;3761;0
4877;5786;3761;0
4878;5787;3761;0
4879;5788;3761;0
4880;5789;3761;0
4881;5790;3761;0
4882;5791;3761;0
4883;5792;3761;0
4884;5793;3761;0
4885;5794;3761;0
4886;5795;3761;0
4887;941;3762;3
4888;8215;3763;16
4889;979;3764;3
4890;2761;3764;16
4891;91;3765;3
4892;456;3766;16
4893;2704;3767;6
4894;892;3768;3
4895;1715;3769;15
4896;4359;3770;6
4897;7344;3771;1
4898;6189;3772;1
4899;3926;3758;10
4900;279;3773;3
4901;3986;3774;10
4902;3878;3775;10
4903;4785;3775;10
4904;6216;3776;1
4905;4736;3777;10
4906;3986;3778;10
4907;4763;3779;10
4908;4641;3780;11
4909;6446;3781;1
4910;6447;3781;1
4911;319;3782;13
4912;1972;3783;8
4913;52;3784;12
4914;956;3785;3
4915;2853;3786;8
4916;2015;3787;8
4917;6655;3788;1
4918;7836;3789;1
4919;3541;3790;8
4920;866;3791;3
4921;1583;3792;15
4922;1181;3793;7
4923;3530;3794;8
4924;1841;3795;15
4925;1794;3796;15
4926;4808;3797;10
4927;2761;3798;16
4928;1006;3799;3
4929;967;3800;3
4930;1660;3800;15
4931;4108;3800;9
4932;7345;3800;1
4933;8110;3800;0
4934;3796;3801;10
4935;7654;3802;1
4936;5108;3803;0
4937;5384;3804;0
4938;358;3805;13
4939;1007;3806;3
4940;7361;3807;1
4941;7549;3808;1
4942;5177;3809;0
4943;7942;3809;1
4944;6949;3810;0
4945;902;3811;3
4946;5741;3812;0
4947;6192;3813;1
4948;4299;3814;6
4949;6536;3814;1
4950;3854;3815;10
4951;424;3816;16
4952;319;3817;13
4953;1896;3817;8
4954;319;3818;13
4955;8150;3819;16
4956;4725;3820;10
4957;1048;3821;3
4958;7795;3822;1
4959;2961;3823;13
4960;305;3824;13
4961;4140;3825;10
4962;5931;3826;0
4963;59;3827;12
4964;112;3827;12
4965;175;3827;3
4966;273;3827;3
4967;376;3827;13
4968;909;3827;3
4969;939;3827;3
4970;8161;3827;16
4971;2687;3828;6
4972;4124;3828;10
4973;654;3829;12
4974;949;3829;3
4975;1019;3829;7
4976;2728;3829;8
4977;8242;3831;16
4978;331;3832;13
4979;913;3832;3
4980;342;3833;13
4981;324;3834;13
4982;4318;3834;6
4983;1798;3835;15
4984;1649;3836;15
4985;6835;3837;0
4986;6836;3837;0
4987;6837;3837;0
4988;1519;3838;7
4989;161;3839;3
4990;939;3840;3
4991;967;3840;3
4992;1058;3840;7
4993;1111;3840;7
4994;7752;3840;1
4995;8172;3842;16
4996;1649;3841;15
4997;1789;3843;15
4998;8215;3844;16
4999;1302;3845;15
5000;1192;3846;7
5001;1819;3847;15
5002;971;3848;3
5003;979;3848;3
5004;4607;3848;11
5005;8218;3848;16
5006;965;3849;3
5007;1187;3849;3
5008;1198;3849;7
5009;8237;3850;16
5010;1854;3830;15
5011;2525;3851;6
5012;8237;3852;16
5013;8188;3853;16
5014;876;3854;3
5015;348;3855;13
5016;3629;3856;10
5017;3890;3857;10
5018;5669;3857;0
5019;6775;3858;1
5020;1874;3859;8
5021;440;3860;16
5022;6212;3861;1
5023;5025;3862;0
5024;5774;3863;0
5025;6188;3864;1
5026;2516;3865;6
5027;240;3866;12
5028;896;3880;3
5029;5882;3881;0
5030;8207;3867;16
5031;4678;3868;10
5032;6062;3869;1
5033;235;3870;16
5034;897;3870;3
5035;6216;3871;1
5036;8213;3882;16
5037;4195;3883;9
5038;8218;3872;16
5039;2551;3873;6
5040;3914;3874;10
5041;6868;3875;0
5042;6295;3876;1
5043;335;3877;13
5044;8238;3884;16
5045;3971;3885;10
5046;6430;3886;1
5047;8089;3887;1
5048;245;3888;12
5049;5270;3891;0
5050;7197;3889;1
5051;3716;3890;10
5052;7796;3892;1
5053;5618;3893;10
5054;8063;3894;1
5055;6178;3895;1
5056;6700;3896;1
5057;1126;3897;7
5058;1637;3897;15
5059;1297;3898;15
5060;2642;3899;6
5061;2643;3899;6
5062;2644;3899;6
5063;2645;3899;6
5064;2470;3900;6
5065;2464;3901;6
5066;1104;3902;7
5067;953;3916;3
5068;1670;3917;15
5069;6628;3918;1
5070;3926;3919;10
5071;6476;3920;1
5072;6166;3921;1
5073;65;3922;12
5074;3503;3922;8
5075;995;3923;3
5076;2802;3923;8
5077;7570;3924;1
5078;6034;3925;1
5079;7668;3926;1
5080;2512;3927;6
5081;65;3928;12
5082;921;3928;3
5083;1050;3929;3
5084;7550;3930;1
5085;173;3931;3
5086;6256;3903;1
5087;6010;3904;1
5088;6216;3904;1
5089;6278;3904;1
5090;4476;3932;6
5091;7124;3932;1
5092;7125;3932;1
5093;7126;3932;1
5094;7127;3932;1
5095;7128;3932;1
5096;7512;3905;1
5097;4126;3933;10
5098;5693;3906;0
5099;6764;3934;1
5100;4716;3907;10
5101;6250;3908;1
5102;1184;3935;3
5103;1107;3936;7
5104;7134;3937;1
5105;8199;3938;16
5106;135;3939;12
5107;155;3939;3
5108;135;3940;12
5109;6553;3941;1
5110;3893;3942;10
5111;6596;3943;1
5112;4027;3944;10
5113;1168;5035;7
5114;1169;3945;7
5115;408;3946;13
5116;8014;5036;1
5117;1006;3947;3
5118;943;3948;3
5119;2991;3949;13
5120;1197;5037;7
5121;1524;5037;7
5122;1151;3950;7
5123;5574;3951;0
5124;1527;3952;7
5125;640;3953;12
5126;421;3954;16
5127;173;3955;3
5128;163;3956;3
5129;4930;3957;0
5130;5723;3958;0
5131;5389;3959;0
5132;5716;3960;0
5133;6391;3961;1
5134;6212;3962;1
5135;6241;3963;1
5136;1027;3964;7
5137;1058;3964;7
5138;4060;3965;10
5139;1529;3966;7
5140;1176;3967;7
5141;1194;3967;7
5142;155;3968;3
5143;7266;3969;1
5144;49;3970;12
5145;936;3971;3
5146;879;3972;3
5147;1850;3973;15
5148;969;3974;3
5149;4074;3975;10
5150;1579;3976;15
5151;1172;3977;7
5152;6458;3978;1
5153;5226;3979;0
5154;5151;3980;0
5155;8188;3981;16
5156;1048;3982;3
5157;2030;3983;8
5158;1980;3984;8
5159;3681;3985;9
5160;6290;3986;1
5161;8211;3987;16
5162;6166;5038;1
5163;1522;3988;7
5164;1003;3989;3
5165;1195;3990;7
5166;880;3991;3
5167;3998;3992;10
5168;2214;3993;8
5169;2215;3993;8
5170;2216;3993;8
5171;6354;3994;1
5172;6516;3994;1
5173;2996;3995;13
5174;1818;3996;15
5175;1818;3997;15
5176;1189;3998;3
5177;2987;3999;13
5178;879;4000;3
5179;1175;4000;7
5180;1265;4001;8
5181;6097;4002;1
5182;353;4003;16
5183;3518;4004;8
5184;893;4005;3
5185;6208;4006;1
5186;6218;4007;1
5187;1185;4008;3
5188;1288;4009;8
5189;3519;4010;8
5190;1003;4011;3
5191;2127;4011;8
5192;5006;5039;0
5193;972;4012;3
5194;1108;4013;7
5195;1107;4014;7
5196;1003;4015;3
5197;1072;4015;7
5198;1149;4015;7
5199;2984;4015;13
5200;915;4016;3
5201;915;4017;3
5202;4010;4018;10
5203;4025;4019;10
5204;1850;4020;15
5205;165;4021;3
5206;336;4022;13
5207;971;4023;3
5208;7716;4024;1
5209;309;4025;13
5210;3905;4026;10
5211;3942;4027;10
5212;3896;4028;10
5213;5284;4032;0
5214;441;4033;16
5215;49;4034;12
5216;4748;4035;10
5217;5008;5040;0
5218;4868;4036;10
5219;3878;4029;10
5220;7943;4037;1
5221;3880;4030;10
5222;1804;4038;15
5223;100;4040;12
5224;6020;4039;1
5225;3933;4031;10
5226;3861;4041;10
5227;3861;4042;10
5228;3862;4043;10
5229;3862;4044;10
5230;7346;4045;1
5231;959;4046;3
5232;8169;4046;16
5233;8187;4047;16
5234;4134;4048;10
5235;4484;4049;6
5236;3939;4050;10
5237;7267;4051;1
5238;8205;4052;16
5239;5519;4053;0
5240;4376;4054;6
5241;1684;4055;15
5242;972;4056;3
5243;3527;4057;8
5244;2992;4058;13
5245;1298;4059;15
5246;465;4060;16
5247;3826;4060;10
5248;7910;4060;16
5249;7758;4061;1
5250;2705;4062;16
5251;460;4063;16
5252;8140;4064;16
5253;4144;4065;10
5254;5620;4066;10
5255;3918;4067;10
5256;353;4068;16
5257;3507;4069;8
5258;2230;4070;8
5259;2958;4070;13
5260;958;4071;3
5261;8163;4071;16
5262;2970;4072;13
5263;1727;4073;15
5264;614;4074;12
5265;4837;4075;10
5266;3862;4076;10
5267;7593;4077;1
5268;7514;4078;1
5269;3678;4079;9
5270;4025;4080;10
5271;8192;4081;16
5272;2707;4082;16
5273;4065;4083;10
5274;4399;4084;1
5275;4833;4085;10
5276;7611;4086;1
5277;7837;4087;1
5278;6436;4088;1
5279;450;4089;16
5280;6291;4090;1
5281;4528;4091;6
5282;6043;4092;1
5283;3787;4093;10
5284;4021;4094;10
5285;65;4095;12
5286;5704;4096;0
5287;2760;4097;16
5288;5122;4098;0
5289;5251;4098;0
5290;5259;4099;0
5291;2707;4100;16
5292;2760;4100;16
5293;427;4101;16
5294;238;4102;12
5295;1098;4103;7
5296;7944;4104;1
5297;3358;4105;9
5298;8015;4106;1
5299;250;4107;12
5300;612;4108;12
5301;3718;4109;10
5302;969;4110;3
5303;8199;4111;16
5304;4358;4112;6
5305;3263;4113;9
5306;3264;4113;9
5307;3265;4113;9
5308;3266;4113;9
5309;3267;4113;9
5310;3268;4113;9
5311;3269;4113;9
5312;3270;4113;9
5313;3271;4113;9
5314;3272;4113;9
5315;3273;4113;9
5316;3274;4113;9
5317;3275;4113;9
5318;6036;4114;1
5319;1593;4115;15
5320;1685;4116;15
5321;862;4117;3
5322;4021;4118;10
5323;5480;4119;0
5324;5377;4120;0
5325;3861;4121;10
5326;2564;4122;6
5327;2572;4122;6
5328;3918;4122;10
5329;4034;4122;10
5330;8065;4122;1
5331;6629;4123;1
5332;5630;4124;0
5333;913;4125;3
5334;901;4126;3
5335;3911;4127;10
5336;408;4128;13
5337;2962;4129;13
5338;3862;4130;10
5339;1020;4131;7
5340;7415;4132;1
5341;7150;4133;1
5342;8240;4134;16
5343;8143;4135;16
5344;3540;4136;8
5345;3456;4137;8
5346;432;4138;16
5347;433;4138;16
5348;434;4138;16
5349;435;4138;16
5350;436;4138;16
5351;437;4138;16
5352;438;4138;16
5353;439;4138;16
5354;8166;4139;16
5355;5411;4140;0
5356;3952;4141;10
5357;7838;4141;1
5358;6365;4142;1
5359;4862;4143;10
5360;2761;4144;16
5361;409;4145;13
5362;330;4146;13
5363;6010;4147;1
5364;7925;4148;1
5365;319;4149;13
5366;2161;4150;8
5367;1008;4151;3
5368;1110;4151;7
5369;6212;4152;1
5370;6110;4153;1
5371;4676;4154;10
5372;7225;4155;1
5373;262;4156;12
5374;3952;4157;10
5375;4070;4158;10
5376;593;4159;12
5377;328;4160;13
5378;4993;4161;0
5379;6776;4162;1
5380;992;4163;3
5381;6019;4164;1
5382;5591;4165;10
5383;6028;4166;1
5384;342;4167;13
5385;2763;4167;16
5386;5575;4168;0
5387;4470;4169;6
5388;363;4170;13
5389;460;4171;16
5390;8074;4171;1
5391;6104;4172;1
5392;7712;4173;1
5393;7945;4174;1
5394;7296;4175;1
5395;6441;4176;1
5396;4732;4177;10
5397;3828;4178;10
5398;7993;4179;1
5399;7045;4180;0
5400;249;4181;12
5401;598;4181;12
5402;1107;4181;7
5403;6225;4181;1
5404;86;4182;12
5405;2654;4183;6
5406;4617;4184;11
5407;3543;4185;8
5408;234;4186;16
5409;2707;4187;16
5410;7047;4188;0
5411;6539;4189;1
5412;8230;4190;16
5413;1048;4191;3
5414;2766;4192;16
5415;426;4193;16
5416;8148;4194;16
5417;252;4195;12
5418;2950;4196;13
5419;6304;4197;1
5420;1490;4198;15
5421;3442;4199;9
5422;8166;4200;16
5423;7764;4201;1
5424;4243;4202;9
5425;7268;4203;1
5426;3840;4204;10
5427;3840;4205;10
5428;3840;4206;10
5429;6554;4207;1
5430;2478;4208;6
5431;6853;4209;1
5432;3544;4210;8
5433;558;4211;12
5434;1551;4212;15
5435;299;4213;13
5436;369;4214;13
5437;4167;4215;9
5438;4084;4216;10
5439;2860;4217;8
5440;1353;4218;8
5441;623;4219;12
5442;7930;4220;1
5443;2770;4221;8
5444;356;4222;13
5445;1575;4223;15
5446;2841;4224;8
5447;4141;4225;10
5448;3790;4226;10
5449;1026;4227;7
5450;915;4228;3
5451;7045;4229;0
5452;3998;4230;10
5453;4146;4231;10
5454;331;4232;13
5455;8185;4234;16
5456;6178;4233;1
5457;3845;4235;10
5458;1648;4236;15
5459;2265;4237;8
5460;1008;4238;3
5461;4142;4239;10
5462;1003;4240;3
5463;949;4241;3
5464;1008;4241;3
5465;1515;4241;15
5466;2118;4242;13
5467;911;4243;3
5468;4024;4244;10
5469;2573;4245;6
5470;2574;4245;6
5471;2575;4245;6
5472;2576;4245;6
5473;2577;4245;6
5474;5477;4246;0
5475;958;4247;3
5476;8156;4248;16
5477;2886;4249;8
5478;5777;4250;0
5479;6450;4251;1
5480;6181;4252;1
5481;6026;4253;1
5482;4084;4254;10
5483;3827;4255;10
5484;8161;4256;16
5485;2528;4257;6
5486;2182;4258;8
5487;3763;4259;10
5488;4796;4260;10
5489;3956;4261;10
5490;298;4262;13
5491;3855;4263;10
5492;5254;4264;0
5493;1147;4265;7
5494;4538;4266;6
5495;4847;4267;10
5496;3820;4268;10
5497;3720;4269;10
5498;4034;4270;10
5499;4027;4271;10
5500;2119;4272;13
5501;1194;4273;7
5502;2777;4274;8
5503;2962;4275;13
5504;3813;4276;10
5505;3276;4277;9
5506;3277;4277;9
5507;3278;4277;9
5508;2538;4278;6
5509;2991;4279;13
5510;1179;4280;7
5511;5042;4281;0
5512;993;4282;3
5513;1111;4282;7
5514;4674;4284;10
5515;3470;4285;8
5516;4680;4283;10
5517;1473;4286;15
5518;2760;4287;16
5519;1115;4288;7
5520;1104;4289;7
5521;1529;4289;7
5522;61;4290;12
5523;894;4290;3
5524;1488;4290;15
5525;7411;4290;1
5526;61;4291;12
5527;61;4292;12
5528;61;4293;12
5529;4324;4295;6
5530;7765;4295;1
5531;61;4294;12
5532;1528;4296;7
5533;5516;4297;0
5534;1053;4298;7
5535;4414;4299;1
5536;5115;4300;0
5537;5039;4301;0
5538;900;4302;3
5539;43;4303;12
5540;4379;4304;6
5541;530;4305;12
5542;322;4306;13
5543;386;4307;13
5544;4061;4308;10
5545;8152;4309;16
5546;2727;4310;8
5547;421;4311;16
5548;41;4312;12
5549;358;4312;13
5550;7432;4313;1
5551;7527;4316;1
5552;5609;4314;10
5553;5621;4315;10
5554;1171;4317;7
5555;1139;4318;7
5556;879;4319;3
5557;888;4320;3
5558;943;4321;3
5559;951;4322;3
5560;982;4322;3
5561;1006;4322;3
5562;959;4323;3
5563;1020;4324;7
5564;957;4325;3
5565;1299;4326;15
5566;2956;4326;13
5567;2965;4327;13
5568;862;4328;3
5569;404;4329;13
5570;6495;4330;1
5571;2954;4333;13
5572;7014;4334;1
5573;5827;4331;0
5574;1189;4335;3
5575;1144;4332;7
5576;1187;4336;3
5577;1126;4337;7
5578;1702;4338;15
5579;1815;4338;15
5580;1724;4339;15
5581;1803;4340;15
5582;6247;4341;1
5583;2956;4342;13
5584;1997;4343;8
5585;103;4344;12
5586;1111;4345;7
5587;322;4346;13
5588;450;4347;16
5589;1159;4348;7
5590;1022;4349;7
5591;1016;4350;7
5592;1185;4351;3
5593;1195;4351;7
5594;997;4352;3
5595;1101;4353;7
5596;1032;4354;7
5597;328;4357;13
5598;7297;4355;1
5599;1619;4356;15
5600;369;5041;13
5601;3356;4358;9
5602;7999;4359;1
5603;5607;5042;10
5604;100;5043;12
5605;3986;4360;10
5606;1169;4361;7
5607;1042;4362;7
5608;3996;5044;10
5609;1265;5045;8
5610;1159;4363;7
5611;2958;5046;13
5612;6504;5047;1
5613;5302;5048;0
5614;1481;5049;15
5615;954;5050;3
5616;1179;5050;7
5617;31;4364;12
5618;45;4364;12
5619;874;4365;3
5620;862;5051;3
5621;383;4366;13
5622;2129;5052;8
5623;231;5053;16
5624;1059;5053;7
5625;1151;5053;7
5626;1168;5053;7
5627;1180;5053;7
5628;469;5054;16
5629;1037;5055;7
5630;71;4367;12
5631;1760;4368;15
5632;328;4369;13
5633;1016;4370;7
5634;1198;4370;7
5635;4388;4371;1
5636;8237;4371;16
5637;1003;4372;3
5638;1006;4372;3
5639;1522;4372;7
5640;2989;4372;13
5641;1196;4373;7
5642;1528;4373;7
5643;1831;4374;15
5644;1831;4375;15
5645;1177;4376;7
5646;1192;4376;7
5647;1459;4377;15
5648;1172;4378;7
5649;1113;5056;7
5650;1517;5056;15
5651;1166;4380;7
5652;3481;4379;8
5653;8171;4381;16
5654;7766;4382;1
5655;370;4383;13
5656;3544;5057;8
5657;3956;4384;10
5658;2992;4385;13
5659;4753;5058;10
5660;7946;4386;1
5661;1048;4387;3
5662;1111;5059;7
5663;352;5060;16
5664;168;4388;3
5665;1050;4388;3
5666;172;5061;3
5667;236;5061;16
5668;886;4389;3
5669;856;4390;3
5670;971;4390;3
5671;2792;4391;8
5672;455;4392;16
5673;159;4393;3
5674;896;5062;3
5675;960;4397;3
5676;1672;4394;15
5677;359;4395;13
5678;886;4396;3
5679;913;4396;3
5680;963;4396;3
5681;5162;4398;0
5682;5201;4399;0
5683;2955;4400;13
5684;4771;4401;10
5685;892;5063;3
5686;8154;4402;16
5687;4837;4403;10
5688;5481;4404;0
5689;3839;4405;10
5690;3994;4406;10
5691;3852;4407;10
5692;344;4408;13
5693;1614;5064;15
5694;3708;5065;10
5695;3834;5065;10
5696;4726;5066;10
5697;1579;4409;15
5698;235;5067;16
5699;54;4410;12
5700;5207;5068;0
5701;5208;5068;0
5702;5209;5068;0
5703;172;4411;3
5704;318;4412;13
5705;913;4413;3
5706;4027;5069;10
5707;1004;5070;3
5708;6777;5071;1
5709;170;5072;3
5710;399;5072;13
5711;1050;5072;3
5712;461;5073;16
5713;2130;4414;8
5714;125;5074;12
5715;126;5074;12
5716;127;5074;12
5717;1180;4415;7
5718;958;5075;3
5719;969;5075;3
5720;1023;5076;7
5721;610;4416;12
5722;881;5077;3
5723;3804;4417;10
5724;1180;5078;7
5725;605;4418;12
5726;1110;4419;7
5727;8223;5079;16
5728;356;5080;13
5729;1026;4420;7
5730;949;5081;3
5731;950;5081;3
5732;959;5081;3
5733;407;4421;13
5734;354;4422;16
5735;1159;5082;7
5736;886;4423;3
5737;5898;5083;0
5738;4950;4424;6
5739;37;5084;12
5740;322;5084;13
5741;949;5084;3
5742;895;5085;3
5743;952;4425;3
5744;461;5086;16
5745;163;4426;3
5746;168;4426;3
5747;364;4427;13
5748;1189;4428;3
5749;925;4429;3
5750;444;5087;16
5751;3948;5088;10
5752;5739;4430;0
5753;2905;4431;8
5754;2906;4431;8
5755;2907;4431;8
5756;8238;4432;16
5757;378;4433;13
5758;8195;4434;16
5759;8192;5089;16
5760;8075;5090;1
5761;5613;4435;10
5762;426;5091;16
5763;1175;5096;7
5764;174;4451;3
5765;958;4451;3
5766;237;5097;16
5767;7190;5098;1
5768;416;4452;16
5769;41;4436;12
5770;1519;4437;7
5771;8236;4438;16
5772;1003;4439;3
5773;5828;4440;0
5774;1170;4441;7
5775;1850;4442;15
5776;7592;4443;1
5777;6305;4444;1
5778;7662;4445;1
5779;1035;4446;7
5780;856;5092;3
5781;1300;5092;15
5782;2716;5093;8
5783;2717;5093;8
5784;2718;5093;8
5785;2719;5093;8
5786;2720;5093;8
5787;2721;5093;8
5788;2722;5093;8
5789;5710;4447;0
5790;381;5094;13
5791;87;4448;12
5792;8188;4449;16
5793;886;5095;3
5794;957;4450;3
5795;3803;4453;10
5796;1097;4454;7
5797;1297;4455;15
5798;1501;4455;15
5799;6178;4456;1
5800;6671;4456;1
5801;888;4904;3
5802;932;4905;3
5803;6178;4458;1
5804;5582;4457;0
5805;6173;4461;1
5806;5170;4459;0
5807;6232;4460;1
