id;zipId;cityId;stateId;aglomerationId
4219;6363;3281;1;3489
4220;5508;3282;0;3490
4221;1326;3283;8;3491
4222;3637;3284;9;3492
4223;3887;3285;10;3493
4224;7168;3286;1;3494
4225;5708;3287;0;3495
4226;2359;3288;9;3496
4227;427;3289;16;3497
4228;2996;3290;13;3498
4229;1851;3275;15;3499
4230;6043;3291;1;3500
4231;6216;3292;1;3501
4232;5206;3293;0;3502
4233;5199;3294;0;3503
4234;4816;3295;10;3504
4235;4090;3296;10;3505
4236;7512;3297;1;3506
4237;4166;3298;9;3507
4238;4219;3299;9;3508
4239;3779;3300;10;3509
4240;4661;3301;11;3510
4241;6212;3301;1;3511
4242;7341;3301;1;3511
4243;4232;3302;9;3512
4244;3877;3303;10;3513
4245;4155;3304;10;3514
4246;6444;3305;1;3515
4247;3851;3306;10;3516
4248;6166;3307;1;3517
4249;5511;3308;0;3518
4250;1785;3309;15;3519
4251;6697;3310;1;3520
4252;5466;3311;0;3521
4253;5781;3312;0;3522
4254;4634;3313;11;3523
4255;4921;3314;0;3524
4256;3878;3315;10;3525
4257;4073;3316;10;3526
4258;4689;3317;10;3527
4259;642;3318;12;3528
4260;4554;3319;10;3529
4261;7667;3320;1;3530
4262;4503;3321;6;3531
4263;5477;3322;0;3532
4264;6805;3323;1;3533
4265;4576;3324;6;3534
4266;3920;3325;10;3535
4267;4484;3325;6;3536
4268;6962;3325;0;3537
4269;7409;3326;1;3538
4270;8150;3327;16;3539
4271;3878;3328;10;3540
4272;7362;3329;1;3541
4273;315;3330;13;3542
4274;3809;3331;10;3543
4275;4674;3332;10;3544
4276;4310;3333;6;3545
4277;6466;3334;1;3546
4278;5070;3335;0;3547
4279;6429;3336;1;3548
4280;6698;3337;1;3549
4281;1652;3338;15;3550
4282;1835;3339;15;3551
4283;4778;3340;10;3552
4284;3561;3341;9;3553
4285;8173;3342;16;3554
4286;8174;3342;16;3554
4287;8175;3342;16;3554
4288;8176;3342;16;3554
4289;8177;3342;16;3554
4290;8178;3342;16;3554
4291;8179;3342;16;3554
4292;8180;3342;16;3554
4293;8181;3342;16;3554
4294;8182;3342;16;3554
4295;8183;3342;16;3554
4296;8184;3342;16;3554
4297;4697;3343;10;3555
4298;7224;3344;1;3556
4299;4022;3345;10;3557
4300;6258;3346;1;3558
4301;6265;3347;1;3559
4302;6353;3348;1;3560
4303;7569;3349;1;3561
4304;6844;3350;0;3562
4305;3091;3351;9;3563
4306;4666;3352;10;3564
4307;5244;3353;0;3565
4308;2822;3354;8;3566
4309;6806;3355;1;3567
4310;925;3356;3;3568
4311;3039;3357;9;3569
4312;525;3358;12;3570
4313;7941;3358;1;3571
4314;7227;3359;1;3572
4315;7129;3360;1;3573
4316;7130;3360;1;3573
4317;7131;3360;1;3573
4318;7132;3360;1;3573
4319;591;3361;12;3574
4320;8138;3361;16;3575
4321;506;3362;12;3576
4322;593;3362;12;3576
4323;6375;3362;1;3577
4324;603;3363;12;3578
4325;4425;3364;1;3579
4326;5351;3364;0;3580
4327;5617;3364;10;3581
4328;5622;3364;10;3581
4329;8093;3364;1;3579
4330;4779;3365;10;3582
4331;4015;3366;10;3583
4332;8095;3367;1;3584
4333;5238;3368;0;3585
4334;6898;3369;0;3586
4335;4684;3370;10;3587
4336;5738;3370;0;3588
4337;4352;3371;6;3589
4338;5216;3372;0;3590
4339;7686;3373;1;3591
4340;5383;3374;0;3592
4341;7821;3375;1;3593
4342;3522;3376;8;3594
4343;295;3377;13;3595
4344;334;3378;13;3596
4345;8188;3379;16;3597
4346;4114;3380;9;3598
4347;6406;3381;1;3599
4348;4079;3382;10;3600
4349;8242;3383;16;3601
4350;8167;3384;16;3602
4351;3859;3385;10;3603
4352;6911;3386;0;3604
4353;3728;3387;10;3605
4354;4729;3388;10;3606
4355;4147;3389;10;3607
4356;6929;3390;0;3608
4357;4244;3391;9;3609
4358;2967;3392;13;3610
4359;2991;3392;13;3610
4360;4820;3393;10;3611
4361;4457;3394;6;3612
4362;3813;3395;10;3613
4363;3835;3395;10;3613
4364;5301;3396;0;3614
4365;4413;3397;1;3615
4366;4021;3398;10;3616
4367;5607;3398;10;3616
4368;5861;3398;0;3617
4369;4572;3399;6;3618
4370;5773;3400;0;3619
4371;427;3401;16;3620
4372;3540;3402;8;3621
4373;1227;3403;15;3622
4374;2094;3404;8;3623
4375;5467;3405;0;3624
4376;5225;3406;0;3625
4377;7408;3406;1;3626
4378;8237;3407;16;3627
4379;2626;3408;6;3628
4380;6089;3409;1;3629
4381;6225;3409;1;3629
4382;2969;3410;13;3630
4383;7909;3411;16;3631
4384;2788;3412;8;3632
4385;3848;3413;10;3633
4386;7514;3414;1;3634
4387;7517;3415;1;3635
4388;2750;3416;6;3636
4389;3657;3417;9;3637
4390;5261;3418;0;3638
4391;1893;3419;8;3639
4392;1597;3420;15;3640
4393;7412;3421;1;3641
4394;1690;3422;15;3642
4395;4254;3423;9;3643
4396;2365;3424;9;3644
4397;2481;3425;6;3645
4398;229;3426;12;3646
4399;310;3427;13;3647
4400;352;3427;16;3648
4401;464;3502;16;3649
4402;6216;3503;1;3650
4403;2182;3428;8;3651
4404;8094;3429;1;3652
4405;3878;3430;10;3653
4406;3204;3431;9;3654
4407;3205;3431;9;3654
4408;3206;3431;9;3654
4409;3207;3431;9;3654
4410;3208;3431;9;3654
4411;3209;3431;9;3654
4412;3210;3431;9;3654
4413;3211;3431;9;3654
4414;3212;3431;9;3654
4415;3213;3431;9;3654
4416;3214;3431;9;3654
4417;3215;3431;9;3654
4418;3216;3431;9;3654
4419;3217;3431;9;3654
4420;3218;3431;9;3654
4421;3219;3431;9;3654
4422;3220;3431;9;3654
4423;3221;3431;9;3654
4424;3222;3431;9;3654
4425;3223;3431;9;3654
4426;3224;3431;9;3654
4427;3225;3431;9;3654
4428;3226;3431;9;3654
4429;3227;3431;9;3654
4430;3228;3431;9;3654
4431;3229;3431;9;3654
4432;3230;3431;9;3654
4433;3231;3431;9;3654
4434;3232;3431;9;3654
4435;3233;3431;9;3654
4436;3234;3431;9;3654
4437;3235;3431;9;3654
4438;3513;3431;8;3655
4439;6263;3432;1;3656
4440;3887;3433;10;3657
4441;7499;3434;1;3658
4442;5271;3435;0;3659
4443;5619;3435;10;3660
4444;8209;3504;16;3661
4445;3850;3505;10;3662
4446;5319;3436;0;3663
4447;5320;3436;0;3663
4448;5321;3436;0;3663
4449;5322;3436;0;3663
4450;5323;3436;0;3663
4451;4855;3506;10;3664
4452;2996;3437;13;3665
4453;7929;3438;1;3666
4454;1944;3439;8;3667
4455;4781;3440;10;3668
4456;1333;3441;8;3669
4457;2311;3441;8;3669
4458;2982;3442;13;3670
4459;3790;3443;10;3671
4460;2970;3444;13;3672
4461;4669;3445;10;3673
4462;6101;3446;1;3674
4463;3854;3447;10;3675
4464;6175;3448;1;3676
4465;8226;3449;16;3677
4466;8226;3450;16;3678
4467;5670;3451;0;3679
4468;7320;3452;1;3680
4469;8201;3453;16;3681
4470;3986;3454;10;3682
4471;5546;3455;0;3683
4472;4065;3456;10;3684
4473;6670;3456;1;3685
4474;4126;3457;10;3686
4475;8218;3458;16;3687
4476;7342;3459;1;3688
4477;4676;3460;10;3689
4478;7413;3461;1;3690
4479;874;3462;3;3691
4480;354;3463;16;3692
4481;375;3464;13;3693
4482;8013;3465;1;3694
4483;8058;3466;1;3695
4484;356;3467;13;3696
4485;4146;3468;10;3697
4486;4820;3469;10;3698
4487;5313;3470;0;3699
4488;1518;3471;7;3700
4489;1522;3471;7;3700
4490;5418;3472;0;3701
4491;4074;3473;10;3702
4492;103;3474;12;3703
4493;6113;3475;1;3704
4494;6572;3475;1;3704
4495;6043;3476;1;3705
4496;3840;3477;10;3706
4497;3744;3478;9;3707
4498;3745;3478;9;3707
4499;8072;3483;1;3708
4500;5613;3484;10;3709
4501;4128;3479;10;3710
4502;1469;3480;15;3711
4503;5097;3481;0;3712
4504;401;3482;13;3713
4505;6216;3485;1;3714
4506;2970;3486;13;3715
4507;2244;3487;8;3716
4508;2119;3488;13;3717
4509;3490;3489;8;3718
4510;1909;3490;8;3719
4511;1519;3491;7;3720
4512;3411;3492;9;3721
4513;2822;3493;8;3722
4514;3986;3494;10;3723
4515;8149;3495;16;3724
4516;2387;3496;9;3725
4517;413;3497;16;3726
4518;3478;3498;8;3727
4519;1265;3499;8;3728
4520;6256;3500;1;3729
4521;1980;3501;8;3730
4522;5270;3507;0;3731
4523;3972;3508;10;3732
4524;4568;3509;10;3733
4525;861;3510;3;3734
4526;1179;3511;7;3735
4527;1668;3512;15;3736
4528;1528;3513;7;3737
4529;1569;3513;15;3738
4530;5454;3514;0;3739
4531;1227;3515;15;3740
4532;1551;3516;15;3741
4533;1126;3517;7;3742
4534;1487;3518;15;3743
4535;1051;3519;7;3744
4536;6520;3520;1;3745
4537;856;3521;3;3746
4538;6154;3522;1;3747
4539;4079;3523;10;3748
4540;8228;3524;16;3749
4541;640;3525;12;3750
4542;3861;3526;10;3751
4543;614;3527;12;3752
4544;271;3528;3;3753
4545;922;3528;3;3753
4546;949;3528;3;3753
4547;958;3528;3;3753
4548;967;3528;3;3753
4549;2992;3528;13;3754
4550;6316;3528;1;3755
4551;7793;3528;1;3755
4552;7619;3529;1;3756
4553;909;3530;3;3757
4554;1008;3530;3;3757
4555;1050;3530;3;3757
4556;259;3531;12;3758
4557;960;3531;3;3759
4558;5622;3532;10;3760
4559;874;3533;3;3761
4560;870;3534;3;3762
4561;496;3535;12;3763
4562;4860;3535;10;3764
4563;7474;3535;1;3765
4564;993;3536;3;3766
4565;1050;3537;3;3767
4566;2181;3538;8;3768
4567;8146;3539;16;3769
4568;6102;3540;1;3770
4569;1515;3541;15;3771
4570;1515;3542;15;3772
4571;1571;3543;15;3773
4572;310;3544;13;3774
4573;3772;3545;10;3775
4574;2965;3546;13;3776
4575;1998;3547;8;3777
4576;5585;3548;0;3778
4577;6183;3549;1;3779
4578;37;3550;12;3780
4579;2088;3557;8;3781
4580;7719;3551;1;3782
4581;3983;3552;10;3783
4582;8115;3552;1;3784
4583;1026;3553;7;3785
4584;8249;3554;16;3786
4585;4476;3555;6;3787
4586;4619;3556;10;3788
4587;1803;3558;15;3789
4588;1819;3559;15;3790
4589;4037;3560;10;3791
4590;1000;3561;3;3792
4591;156;3562;3;3793
4592;6216;3563;1;3794
4593;6364;3563;1;3794
4594;4870;3564;10;3795
4595;7715;3565;1;3796
4596;3850;3566;10;3797
4597;969;3567;3;3798
4598;6058;3568;1;3799
4599;2692;3569;6;3800
4600;1046;3570;7;3801
4601;5926;3570;0;3802
4602;1562;3571;15;3803
4603;8216;3572;16;3804
4604;896;3573;3;3805
4605;1503;3574;15;3806
4606;1520;3575;7;3807
4607;6494;3576;1;3808
4608;7620;3576;1;3808
4609;6229;3577;1;3809
4610;6434;3578;1;3810
4611;3780;3579;10;3811
4612;4987;3580;0;3812
4613;4988;3580;0;3812
4614;8073;3581;1;3813
4615;6807;3582;1;3814
4616;1563;3583;15;3815
4617;7703;3584;1;3816
4618;2519;3585;6;3817
4619;4859;3586;10;3818
4620;1008;3587;3;3819
4621;4134;3588;10;3820
4622;7343;3589;1;3821
4623;1184;3590;3;3822
4624;864;3591;3;3823
4625;879;3592;13;3824
4626;879;3593;3;3825
4627;2963;3594;13;3826
4628;1065;3595;7;3827
4629;1050;3596;3;3828
4630;271;3597;3;3829
4631;2763;3598;16;3830
4632;2590;3599;6;3831
4633;3859;3600;10;3832
4634;7101;3601;1;3833
4635;7244;3602;1;3834
4636;3840;3603;10;3835
4637;3834;3604;10;3836
4638;7794;3605;1;3837
4639;5410;3606;0;3838
4640;276;3607;3;3839
4641;5395;3607;0;3840
4642;1529;3608;7;3841
4643;863;3609;3;3842
4644;1552;3610;15;3843
4645;298;3611;13;3844
4646;4147;3612;10;3845
4647;4990;3613;0;3846
4648;4016;3614;10;3847
4649;1941;3615;8;3848
4650;4075;3616;10;3849
4651;1036;3617;7;3850
4652;4868;3618;10;3851
4653;5410;3619;0;3852
4654;5410;3620;0;3853
4655;1032;3621;7;3854
4656;4118;3622;9;3855
4657;6699;3623;1;3856
4658;7034;3624;1;3857
4659;964;3625;3;3858
4660;6475;3626;1;3859
4661;8244;3627;16;3860
4662;4829;3628;10;3861
4663;172;3629;3;3862
4664;1992;3630;8;3863
4665;1936;3631;8;3864
4666;3794;3632;10;3865
4667;6674;3633;1;3866
4668;35;3634;12;3867
4669;2710;3634;16;3868
4670;3952;3634;10;3869
4671;4697;3634;10;3869
4672;4824;3634;10;3869
4673;8241;3634;16;3868
4674;6252;3636;1;3870
4675;3862;3635;10;3871
4676;4462;3637;6;3872
4677;2984;3638;13;3873
4678;6755;3639;1;3874
4679;5629;3640;0;3875
4680;5871;3641;0;3876
4681;172;3642;3;3877
4682;5557;3643;0;3878
4683;4009;3646;10;3879
4684;1770;3644;15;3880
4685;1300;3645;15;3881
4686;7265;3647;1;3882
4687;4554;3648;10;3883
4688;8046;3649;1;3884
4689;4146;3650;10;3885
4690;8250;3651;16;3886
4691;1592;3652;15;3887
4692;991;3653;3;3888
4693;2968;3654;13;3889
4694;1582;3655;15;3890
4695;1002;3656;3;3891
4696;5284;3657;0;3892
4697;1020;3658;7;3893
4698;2119;3659;13;3894
4699;5347;3660;0;3895
4700;6891;3661;0;3896
4701;5609;3662;10;3897
4702;971;3663;3;3898
4703;1696;3664;15;3899
4704;1697;3664;15;3899
4705;1698;3664;15;3899
4706;1699;3664;15;3899
4707;1700;3664;15;3899
4708;1708;5281;14;3900
4709;3840;3665;10;3901
4710;2991;3666;13;3902
4711;2649;3667;6;3903
4712;1517;3668;15;3904
4713;3850;3670;10;3905
4714;1048;3669;3;3906
4715;1553;3671;15;3907
4716;6138;3672;1;3908
4717;2017;3684;8;3909
4718;639;3685;12;3910
4719;6786;3674;1;3911
4720;8144;3673;16;3912
4721;3878;3675;10;3913
4722;3879;3676;10;3914
4723;4370;3686;6;3915
4724;4536;3687;6;3916
4725;4805;3688;10;3917
4726;4303;3677;6;3918
4727;7410;3679;1;3919
4728;239;3690;12;3920
4729;7414;3678;1;3921
4730;2840;3689;8;3922
4731;5782;3680;0;3923
4732;8205;3681;16;3924
4733;3812;3683;10;3925
4734;4143;3682;10;3926
4735;1642;3691;15;3927
4736;4674;3909;10;3928
4737;234;3692;16;3929
4738;890;3693;3;3930
4739;1762;3910;15;3931
4740;3781;3911;10;3932
4741;3960;3694;10;3933
4742;5576;3695;0;3934
4743;5847;3696;0;3935
4744;7185;3696;1;3936
4745;5428;3697;0;3937
4746;2979;3912;13;3938
4747;6650;3698;1;3939
4748;7910;3913;16;3940
4749;163;3699;3;3941
4750;4072;3699;10;3942
4751;4092;3699;10;3942
4752;4125;3699;10;3942
4753;4719;3699;10;3942
4754;5585;3699;0;3943
4755;6507;3700;1;3944
4756;4893;3701;6;3945
4757;1105;3702;7;3946
4758;1110;3703;7;3947
4759;6508;3704;1;3948
4760;4147;3705;10;3949
4761;440;3706;16;3950
4762;8226;3914;16;3951
4763;468;3915;16;3952
4764;3878;3707;10;3953
4765;8090;3708;1;3954
4766;4846;3709;10;3955
4767;175;3710;3;3956
4768;2550;3711;6;3957
4769;659;3712;12;3958
4770;2537;3712;6;3959
4771;997;3713;3;3960
4772;8202;3713;16;3961
4773;4779;3714;10;3962
4774;1984;3715;8;3963
4775;238;3716;12;3964
4776;279;3716;3;3965
4777;8193;3716;16;3966
4778;5413;3717;0;3967
4779;8150;3718;16;3968
4780;8227;3719;16;3969
4781;640;3720;12;3970
4782;4779;3720;10;3971
4783;84;3721;12;3972
4784;4731;3721;10;3973
4785;7993;3722;1;3974
4786;903;3723;3;3975
4787;904;3723;3;3975
4788;905;3723;3;3975
4789;906;3723;3;3975
4790;4261;3723;6;3976
4791;4262;3723;6;3976
4792;4263;3723;6;3976
4793;4264;3723;6;3976
4794;4265;3723;6;3976
4795;4266;3723;6;3976
4796;4267;3723;6;3976
4797;4268;3723;6;3976
4798;4269;3723;6;3976
4799;4270;3723;6;3976
4800;4271;3723;6;3976
4801;4272;3723;6;3976
4802;4273;3723;6;3976
4803;4274;3723;6;3976
4804;4275;3723;6;3976
4805;4276;3723;6;3976
4806;4277;3723;6;3976
4807;4278;3723;6;3976
4808;4279;3723;6;3976
4809;4280;3723;6;3976
4810;4281;3723;6;3976
4811;4282;3723;6;3976
4812;4283;3723;6;3976
4813;4284;3723;6;3976
4814;4285;3723;6;3976
4815;4286;3723;6;3976
4816;4287;3723;6;3976
4817;4288;3723;6;3976
4818;4289;3723;6;3976
4819;4290;3723;6;3976
4820;4291;3723;6;3976
4821;4292;3723;6;3976
4822;4293;3723;6;3976
4823;4294;3723;6;3976
4824;4581;3723;6;3976
4825;4582;3723;6;3976
4826;4583;3723;6;3976
4827;4584;3723;6;3976
4828;4585;3723;6;3976
4829;4463;3878;6;3977
4830;308;3724;13;3978
4831;5608;3725;10;3979
4832;1134;3726;7;3980
4833;3771;3727;10;3981
4834;4010;3728;10;3982
4835;6132;3729;1;3983
4836;324;3747;13;3984
4837;7600;3730;1;3985
4838;3959;3731;10;3986
4839;6028;3731;1;3987
4840;6157;3732;1;3988
4841;88;3733;3;3989
4842;155;3733;3;3989
4843;243;3733;12;3990
4844;969;3734;3;3991
4845;5213;3735;0;3992
4846;6185;3736;1;3993
4847;1192;3737;7;3994
4848;6217;3738;1;3995
4849;457;3739;16;3996
4850;2713;3740;16;3997
4851;650;3741;12;3998
4852;8164;3742;16;3999
4853;1519;3879;7;4000
4854;1599;3743;15;4001
4855;6468;3744;1;4002
4856;536;3745;12;4003
4857;93;3746;3;4004
4858;3557;3748;9;4005
4859;5617;3749;10;4006
4860;332;3750;13;4007
4861;1515;3751;15;4008
4862;2243;3752;8;4009
4863;1329;3753;8;4010
4864;891;3754;3;4011
4865;917;3754;3;4011
4866;971;3754;3;4011
4867;1497;3755;15;4012
4868;958;3756;3;4013
4869;1009;3757;3;4014
4870;5841;3759;0;4015
4871;645;3760;12;4016
4872;5061;3760;0;4017
4873;7648;3760;1;4018
4874;1334;3761;8;4019
4875;5784;3761;0;4020
4876;5785;3761;0;4020
4877;5786;3761;0;4020
4878;5787;3761;0;4020
4879;5788;3761;0;4020
4880;5789;3761;0;4020
4881;5790;3761;0;4020
4882;5791;3761;0;4020
4883;5792;3761;0;4020
4884;5793;3761;0;4020
4885;5794;3761;0;4020
4886;5795;3761;0;4020
4887;941;3762;3;4021
4888;8215;3763;16;4022
4889;979;3764;3;4023
4890;2761;3764;16;4024
4891;91;3765;3;4025
4892;456;3766;16;4026
4893;2704;3767;6;4027
4894;892;3768;3;4028
4895;1715;3769;15;4029
4896;4359;3770;6;4030
4897;7344;3771;1;4031
4898;6189;3772;1;4032
4899;3926;3758;10;4033
4900;279;3773;3;4034
4901;3986;3774;10;4035
4902;3878;3775;10;4036
4903;4785;3775;10;4036
4904;6216;3776;1;4037
4905;4736;3777;10;4038
4906;3986;3778;10;4039
4907;4763;3779;10;4040
4908;4641;3780;11;4041
4909;6446;3781;1;4042
4910;6447;3781;1;4042
4911;319;3782;13;4043
4912;1972;3783;8;4044
4913;52;3784;12;4045
4914;956;3785;3;4046
4915;2853;3786;8;4047
4916;2015;3787;8;4048
4917;6655;3788;1;4049
4918;7836;3789;1;4050
4919;3541;3790;8;4051
4920;866;3791;3;4052
4921;1583;3792;15;4053
4922;1181;3793;7;4054
4923;3530;3794;8;4055
4924;1841;3795;15;4056
4925;1794;3796;15;4057
4926;4808;3797;10;4058
4927;2761;3798;16;4059
4928;1006;3799;3;4060
4929;967;3800;3;4061
4930;1660;3800;15;4062
4931;4108;3800;9;4063
4932;7345;3800;1;4064
4933;8110;3800;0;4065
4934;3796;3801;10;4066
4935;7654;3802;1;4067
4936;5108;3803;0;4068
4937;5384;3804;0;4069
4938;358;3805;13;4070
4939;1007;3806;3;4071
4940;7361;3807;1;4072
4941;7549;3808;1;4073
4942;5177;3809;0;4074
4943;7942;3809;1;4075
4944;6949;3810;0;4076
4945;902;3811;3;4077
4946;5741;3812;0;4078
4947;6192;3813;1;4079
4948;4299;3814;6;4080
4949;6536;3814;1;4081
4950;3854;3815;10;4082
4951;424;3816;16;4083
4952;319;3817;13;4084
4953;1896;3817;8;4085
4954;319;3818;13;4086
4955;8150;3819;16;4087
4956;4725;3820;10;4088
4957;1048;3821;3;4089
4958;7795;3822;1;4090
4959;2961;3823;13;4091
4960;305;3824;13;4092
4961;4140;3825;10;4093
4962;5931;3826;0;4094
4963;59;3827;12;4095
4964;112;3827;12;4095
4965;175;3827;3;4096
4966;273;3827;3;4096
4967;376;3827;13;4097
4968;909;3827;3;4096
4969;939;3827;3;4096
4970;8161;3827;16;4098
4971;2687;3828;6;4099
4972;4124;3828;10;4100
4973;654;3829;12;4101
4974;949;3829;3;4102
4975;1019;3829;7;4103
4976;2728;3829;8;4104
4977;8242;3831;16;4105
4978;331;3832;13;4106
4979;913;3832;3;4107
4980;342;3833;13;4108
4981;324;3834;13;4109
4982;4318;3834;6;4110
4983;1798;3835;15;4111
4984;1649;3836;15;4112
4985;6835;3837;0;4113
4986;6836;3837;0;4113
4987;6837;3837;0;4113
4988;1519;3838;7;4114
4989;161;3839;3;4115
4990;939;3840;3;4116
4991;967;3840;3;4116
4992;1058;3840;7;4117
4993;1111;3840;7;4117
4994;7752;3840;1;4118
4995;8172;3842;16;4119
4996;1649;3841;15;4120
4997;1789;3843;15;4121
4998;8215;3844;16;4122
4999;1302;3845;15;4123
5000;1192;3846;7;4124
5001;1819;3847;15;4125
5002;971;3848;3;4126
5003;979;3848;3;4126
5004;4607;3848;11;4127
5005;8218;3848;16;4128
5006;965;3849;3;4129
5007;1187;3849;3;4129
5008;1198;3849;7;4130
5009;8237;3850;16;4131
5010;1854;3830;15;4132
5011;2525;3851;6;4133
5012;8237;3852;16;4134
5013;8188;3853;16;4135
5014;876;3854;3;4136
5015;348;3855;13;4137
5016;3629;3856;10;4138
5017;3890;3857;10;4139
5018;5669;3857;0;4140
5019;6775;3858;1;4141
5020;1874;3859;8;4142
5021;440;3860;16;4143
5022;6212;3861;1;4144
5023;5025;3862;0;4145
5024;5774;3863;0;4146
5025;6188;3864;1;4147
5026;2516;3865;6;4148
5027;240;3866;12;4149
5028;896;3880;3;4150
5029;5882;3881;0;4151
5030;8207;3867;16;4152
5031;4678;3868;10;4153
5032;6062;3869;1;4154
5033;235;3870;16;4155
5034;897;3870;3;4156
5035;6216;3871;1;4157
5036;8213;3882;16;4158
5037;4195;3883;9;4159
5038;8218;3872;16;4160
5039;2551;3873;6;4161
5040;3914;3874;10;4162
5041;6868;3875;0;4163
5042;6295;3876;1;4164
5043;335;3877;13;4165
5044;8238;3884;16;4166
5045;3971;3885;10;4167
5046;6430;3886;1;4168
5047;8089;3887;1;4169
5048;245;3888;12;4170
5049;5270;3891;0;4171
5050;7197;3889;1;4172
5051;3716;3890;10;4173
5052;7796;3892;1;4174
5053;5618;3893;10;4175
5054;8063;3894;1;4176
5055;6178;3895;1;4177
5056;6700;3896;1;4178
5057;1126;3897;7;4179
5058;1637;3897;15;4180
5059;1297;3898;15;4181
5060;2642;3899;6;4182
5061;2643;3899;6;4182
5062;2644;3899;6;4182
5063;2645;3899;6;4182
5064;2470;3900;6;4183
5065;2464;3901;6;4184
5066;1104;3902;7;4185
5067;953;3916;3;4186
5068;1670;3917;15;4187
5069;6628;3918;1;4188
5070;3926;3919;10;4189
5071;6476;3920;1;4190
5072;6166;3921;1;4191
5073;65;3922;12;4192
5074;3503;3922;8;4193
5075;995;3923;3;4194
5076;2802;3923;8;4195
5077;7570;3924;1;4196
5078;6034;3925;1;4197
5079;7668;3926;1;4198
5080;2512;3927;6;4199
5081;65;3928;12;4200
5082;921;3928;3;4201
5083;1050;3929;3;4202
5084;7550;3930;1;4203
5085;173;3931;3;4204
5086;6256;3903;1;4205
5087;6010;3904;1;4206
5088;6216;3904;1;4206
5089;6278;3904;1;4206
5090;4476;3932;6;4207
5091;7124;3932;1;4208
5092;7125;3932;1;4208
5093;7126;3932;1;4208
5094;7127;3932;1;4208
5095;7128;3932;1;4208
5096;7512;3905;1;4209
5097;4126;3933;10;4210
5098;5693;3906;0;4211
5099;6764;3934;1;4212
5100;4716;3907;10;4213
5101;6250;3908;1;4214
5102;1184;3935;3;4215
5103;1107;3936;7;4216
5104;7134;3937;1;4217
5105;8199;3938;16;4218
5106;135;3939;12;4219
5107;155;3939;3;4220
5108;135;3940;12;4221
5109;6553;3941;1;4222
5110;3893;3942;10;4223
5111;6596;3943;1;4224
5112;4027;3944;10;4225
5113;1168;5035;7;4226
5114;1169;3945;7;4227
5115;408;3946;13;4228
5116;8014;5036;1;4229
5117;1006;3947;3;4230
5118;943;3948;3;4231
5119;2991;3949;13;4232
5120;1197;5037;7;4233
5121;1524;5037;7;4233
5122;1151;3950;7;4234
5123;5574;3951;0;4235
5124;1527;3952;7;4236
5125;640;3953;12;4237
5126;421;3954;16;4238
5127;173;3955;3;4239
5128;163;3956;3;4240
5129;4930;3957;0;4241
5130;5723;3958;0;4242
5131;5389;3959;0;4243
5132;5716;3960;0;4244
5133;6391;3961;1;4245
5134;6212;3962;1;4246
5135;6241;3963;1;4247
5136;1027;3964;7;4248
5137;1058;3964;7;4248
5138;4060;3965;10;4249
5139;1529;3966;7;4250
5140;1176;3967;7;4251
5141;1194;3967;7;4251
5142;155;3968;3;4252
5143;7266;3969;1;4253
5144;49;3970;12;4254
5145;936;3971;3;4255
5146;879;3972;3;4256
5147;1850;3973;15;4257
5148;969;3974;3;4258
5149;4074;3975;10;4259
5150;1579;3976;15;4260
5151;1172;3977;7;4261
5152;6458;3978;1;4262
5153;5226;3979;0;4263
5154;5151;3980;0;4264
5155;8188;3981;16;4265
5156;1048;3982;3;4266
5157;2030;3983;8;4267
5158;1980;3984;8;4268
5159;3681;3985;9;4269
5160;6290;3986;1;4270
5161;8211;3987;16;4271
5162;6166;5038;1;4272
5163;1522;3988;7;4273
5164;1003;3989;3;4274
5165;1195;3990;7;4275
5166;880;3991;3;4276
5167;3998;3992;10;4277
5168;2214;3993;8;4278
5169;2215;3993;8;4278
5170;2216;3993;8;4278
5171;6354;3994;1;4279
5172;6516;3994;1;4279
5173;2996;3995;13;4280
5174;1818;3996;15;4281
5175;1818;3997;15;4282
5176;1189;3998;3;4283
5177;2987;3999;13;4284
5178;879;4000;3;4285
5179;1175;4000;7;4286
5180;1265;4001;8;4287
5181;6097;4002;1;4288
5182;353;4003;16;4289
5183;3518;4004;8;4290
5184;893;4005;3;4291
5185;6208;4006;1;4292
5186;6218;4007;1;4293
5187;1185;4008;3;4294
5188;1288;4009;8;4295
5189;3519;4010;8;4296
5190;1003;4011;3;4297
5191;2127;4011;8;4298
5192;5006;5039;0;4299
5193;972;4012;3;4300
5194;1108;4013;7;4301
5195;1107;4014;7;4302
5196;1003;4015;3;4303
5197;1072;4015;7;4304
5198;1149;4015;7;4304
5199;2984;4015;13;4305
5200;915;4016;3;4306
5201;915;4017;3;4307
5202;4010;4018;10;4308
5203;4025;4019;10;4309
5204;1850;4020;15;4310
5205;165;4021;3;4311
5206;336;4022;13;4312
5207;971;4023;3;4313
5208;7716;4024;1;4314
5209;309;4025;13;4315
5210;3905;4026;10;4316
5211;3942;4027;10;4317
5212;3896;4028;10;4318
5213;5284;4032;0;4319
5214;441;4033;16;4320
5215;49;4034;12;4321
5216;4748;4035;10;4322
5217;5008;5040;0;4323
5218;4868;4036;10;4324
5219;3878;4029;10;4325
5220;7943;4037;1;4326
5221;3880;4030;10;4327
5222;1804;4038;15;4328
5223;100;4040;12;4329
5224;6020;4039;1;4330
5225;3933;4031;10;4331
5226;3861;4041;10;4332
5227;3861;4042;10;4333
5228;3862;4043;10;4334
